household_key,recency,frequency,monetary,avg_basket_value,total_quantity,avg_quantity,total_discount,discount_rate,unique_products,shopping_days,spend_per_day,coupon_redemptions,coupon_rate,classification_1,classification_2,classification_3,HOMEOWNER_DESC,classification_5,classification_4,KID_CATEGORY_DESC,campaigns_received,campaign_types,coupon_redeemer,campaign_rate,coupon_per_campaign,unique_departments,unique_categories,unique_brands,category_diversity
1580,1,201,1771.02,8.811044776119402,21048,104.71641791044776,404.94,0.22864789782159434,544,155,11.425935483870967,0.0,0.0,Age Group1,Z,Level5,Unknown,Group5,2,None/Unknown,8.0,2.0,0,0.03980099502487562,0.0,18.0,178.0,2.0,0.8855721393034826
1581,3,28,1249.26,44.61642857142857,541,19.321428571428573,391.47,0.31336151001392826,358,27,46.26888888888889,1.0,0.03571428571428571,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,1.0,1,0.07142857142857142,0.5,15.0,129.0,2.0,4.607142857142857
1582,109,37,1907.02,51.54108108108108,16323,441.1621621621622,213.28,0.11183941437425932,454,34,56.08882352941176,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,2.0,0,0.05405405405405406,0.0,12.0,118.0,2.0,3.189189189189189
1583,26,20,338.28000000000003,16.914,90,4.5,47.67,0.14091876551968782,65,19,17.804210526315792,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,2.0,0,0.25,0.0,12.0,123.0,2.0,6.15
1584,1,317,7435.38,23.45545741324921,331746,1046.5173501577287,864.84,0.11631416282691671,928,245,30.34848979591837,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,6.0,26.0,2.0,0.08201892744479496
1585,6,150,9353.85,62.359,431668,2877.786666666667,984.25,0.10522405212826803,1436,134,69.80485074626866,0.0,0.0,Age Group4,Z,Level9,Homeowner,Group3,1,None/Unknown,5.0,1.0,0,0.03333333333333333,0.0,14.0,156.0,2.0,1.04
1586,2,72,2237.21,31.07236111111111,763,10.597222222222221,175.05,0.07824477809414405,286,63,35.51126984126984,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7.0,2.0,0,0.09722222222222222,0.0,20.0,200.0,2.0,2.7777777777777777
1587,0,68,714.61,10.508970588235295,29858,439.0882352941176,128.15,0.1793285848224906,210,60,11.910166666666667,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,2.0,0,0.07352941176470588,0.0,13.0,89.0,2.0,1.3088235294117647
1588,3,234,5199.9800000000005,22.222136752136755,51905,221.81623931623932,563.89,0.10844080169539112,1004,196,26.530510204081637,1.0,0.004273504273504274,Age Group3,Y,Level5,Homeowner,Group6,1,None/Unknown,1.0,1.0,1,0.004273504273504274,1.0,11.0,80.0,2.0,0.3418803418803419
1589,3,18,341.54,18.974444444444444,152,8.444444444444445,65.99,0.19321309363471334,118,18,18.974444444444444,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,2.0,0,0.2222222222222222,0.0,22.0,190.0,2.0,10.555555555555555
1590,7,152,8033.79,52.853881578947366,3024,19.894736842105264,973.37,0.12115950255109979,1118,138,58.21586956521739,3.0,0.019736842105263157,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,1,0.0,0.0,9.0,57.0,2.0,0.375
1591,3,111,4844.96,43.64828828828829,339823,3061.4684684684685,798.55,0.16482076219411512,767,93,52.0963440860215,28.0,0.25225225225225223,Age Group2,Y,Level3,Unknown,Group3,1,None/Unknown,9.0,3.0,1,0.08108108108108109,3.111111111111111,18.0,175.0,2.0,1.5765765765765767
1592,0,52,2371.59,45.6075,170698,3282.653846153846,227.42,0.09589347231182455,338,50,47.4318,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,2.0,0,0.07692307692307693,0.0,19.0,134.0,2.0,2.576923076923077
1593,16,43,1789.1,41.60697674418604,33932,789.1162790697674,326.07,0.18225364708512662,469,41,43.636585365853655,1.0,0.023255813953488372,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,1,0.023255813953488372,1.0,13.0,106.0,2.0,2.4651162790697674
1594,6,118,2986.13,25.306186440677966,84118,712.8644067796611,541.86,0.1814589451899281,643,88,33.93329545454546,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.00847457627118644,0.0,16.0,135.0,2.0,1.1440677966101696
1595,1,139,5644.07,40.60482014388489,402338,2894.517985611511,635.86,0.11265983589856257,762,122,46.262868852459015,0.0,0.0,Age Group4,Y,Level5,Homeowner,Group2,1,None/Unknown,1.0,1.0,0,0.007194244604316547,0.0,14.0,127.0,2.0,0.9136690647482014
1596,2,28,2154.63,76.95107142857144,914,32.642857142857146,308.79,0.14331462942593393,558,25,86.18520000000001,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,1.0,0,0.10714285714285714,0.0,15.0,138.0,2.0,4.928571428571429
1597,6,54,801.63,14.845,9633,178.38888888888889,137.2,0.17115127926849044,280,49,16.359795918367347,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,13.0,133.0,2.0,2.462962962962963
1598,0,445,11516.83,25.880516853932583,204679,459.95280898876405,2084.71,0.18101422005881826,1875,243,47.394362139917696,1.0,0.0022471910112359553,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,1,0.0,0.0,14.0,101.0,2.0,0.22696629213483147
1599,1,182,6161.21,33.8528021978022,3289,18.071428571428573,1077.4,0.17486824828239908,1427,154,40.00785714285714,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9.0,3.0,0,0.04945054945054945,0.0,18.0,209.0,2.0,1.1483516483516483
1600,5,64,914.7,14.2921875,104016,1625.25,243.32999999999998,0.2660216464414562,207,48,19.056250000000002,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6.0,3.0,0,0.09375,0.0,13.0,162.0,2.0,2.53125
1601,3,23,1288.54,56.02347826086957,582,25.304347826086957,192.12,0.14909898024120322,454,21,61.359047619047615,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,11.0,76.0,2.0,3.3043478260869565
1602,1,159,6425.14,40.4096855345912,2690,16.91823899371069,696.17,0.10835094643852117,1286,144,44.61902777777778,4.0,0.025157232704402517,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,2.0,1,0.012578616352201259,2.0,13.0,133.0,2.0,0.8364779874213837
1603,141,11,492.72,44.79272727272728,284,25.818181818181817,138.16,0.28040266276993014,195,11,44.79272727272728,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8.0,2.0,0,0.7272727272727273,0.0,17.0,182.0,2.0,16.545454545454547
1604,0,156,818.41,5.246217948717948,441,2.826923076923077,95.17999999999999,0.11629867670238633,186,148,5.529797297297297,0.0,0.0,Age Group3,Y,Level4,Probable Owner,Group5,2,None/Unknown,0.0,0.0,0,0.0,0.0,11.0,76.0,2.0,0.48717948717948717
1605,9,57,729.22,12.793333333333333,436,7.649122807017544,195.57,0.2681906694824607,335,56,13.021785714285715,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,1.0,0,0.05263157894736842,0.0,10.0,65.0,2.0,1.1403508771929824
1606,16,21,1131.91,53.9004761904762,446,21.238095238095237,208.89,0.18454647454302903,227,19,59.574210526315795,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.047619047619047616,0.0,12.0,111.0,2.0,5.285714285714286
1607,1,138,3882.88,28.1368115942029,1885,13.659420289855072,2423.6,0.6241758694577221,150,121,32.0899173553719,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,9.0,73.0,2.0,0.5289855072463768
1608,24,40,1399.89,34.99725,15204,380.1,414.59,0.2961589839201651,484,38,36.83921052631579,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,1.0,0,0.125,0.0,9.0,50.0,2.0,1.25
1609,0,412,27859.68,67.62058252427184,2146715,5210.473300970873,2431.2,0.08726589824434451,1592,327,85.19779816513761,4.0,0.009708737864077669,Age Group4,X,Level8,Homeowner,Group4,5+,3+,0.0,0.0,1,0.0,0.0,13.0,107.0,2.0,0.25970873786407767
1610,245,11,164.49,14.953636363636365,64,5.818181818181818,20.64,0.12547875250775123,52,8,20.56125,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,2.0,0,0.2727272727272727,0.0,21.0,203.0,2.0,18.454545454545453
1611,4,51,677.46,13.283529411764707,12914,253.2156862745098,105.35,0.15550733622649307,238,45,15.054666666666668,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,6.0,34.0,2.0,0.6666666666666666
1612,0,151,8429.05,55.821523178807944,662221,4385.569536423841,931.0,0.11045135572810698,1207,129,65.34147286821705,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,10.0,86.0,2.0,0.5695364238410596
1613,5,136,6699.49,49.26095588235294,3050,22.426470588235293,917.47,0.13694624516194517,918,122,54.91385245901639,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,21.0,196.0,2.0,1.4411764705882353
1614,13,75,518.16,6.908799999999999,6724,89.65333333333334,66.55,0.1284352323606608,113,69,7.5095652173913034,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7.0,2.0,0,0.09333333333333334,0.0,13.0,146.0,2.0,1.9466666666666668
1615,51,42,869.28,20.697142857142858,5504,131.04761904761904,192.81,0.22180425179458862,251,37,23.494054054054054,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,10.0,52.0,2.0,1.2380952380952381
1616,79,38,1235.72,32.51894736842105,5696,149.89473684210526,245.1,0.1983459036027579,384,37,33.39783783783784,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.02631578947368421,0.0,13.0,92.0,2.0,2.4210526315789473
1617,24,104,4067.8,39.11346153846154,10660,102.5,706.45,0.173668813609322,674,75,54.23733333333334,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,10.0,113.0,2.0,1.0865384615384615
1618,0,99,4562.4800000000005,46.08565656565657,358309,3619.282828282828,480.21999999999997,0.10525416001823568,625,88,51.84636363636364,8.0,0.08080808080808081,Age Group3,X,Level6,Homeowner,Group3,2,None/Unknown,8.0,2.0,1,0.08080808080808081,1.0,14.0,123.0,2.0,1.2424242424242424
1619,3,185,4454.7300000000005,24.079621621621623,411778,2225.827027027027,603.68,0.1355143858325869,702,170,26.204294117647063,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,2.0,0,0.02702702702702703,0.0,17.0,157.0,2.0,0.8486486486486486
1620,3,337,9219.35,27.35712166172107,420963,1249.1483679525222,2339.95,0.25380856567979304,1680,269,34.27267657992565,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,1.0,0,0.008902077151335312,0.0,17.0,146.0,2.0,0.4332344213649852
1621,2,90,3231.48,35.90533333333333,30093,334.3666666666667,654.57,0.20256043670392515,788,77,41.96727272727273,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9.0,3.0,0,0.1,0.0,17.0,182.0,2.0,2.022222222222222
1622,0,106,3844.31,36.267075471698114,100212,945.3962264150944,957.82,0.2491526437774269,646,91,42.245164835164836,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,1.0,0,0.018867924528301886,0.0,12.0,118.0,2.0,1.1132075471698113
1623,1,180,4733.62,26.297888888888888,142185,789.9166666666666,932.83,0.19706482565140424,821,124,38.174354838709675,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,2.0,0,0.016666666666666666,0.0,16.0,152.0,2.0,0.8444444444444444
1624,28,82,1567.81,19.11963414634146,641,7.817073170731708,243.33,0.15520375555711471,271,70,22.397285714285715,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,16.0,148.0,2.0,1.8048780487804879
1625,10,41,464.64,11.332682926829268,241,5.878048780487805,66.89,0.14396091597796143,161,36,12.906666666666666,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.024390243902439025,0.0,11.0,86.0,2.0,2.097560975609756
1626,272,2,42.959999999999994,21.479999999999997,8,4.0,2.16,0.05027932960893856,8,2,21.479999999999997,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,8.0,65.0,2.0,32.5
1627,0,114,3484.02,30.56157894736842,230666,2023.3859649122808,508.31,0.14589755512310493,477,91,38.285934065934065,1.0,0.008771929824561403,Age Group2,Y,Level4,Unknown,Group2,1,None/Unknown,0.0,0.0,1,0.0,0.0,2.0,3.0,1.0,0.02631578947368421
1628,9,18,546.78,30.376666666666665,199,11.055555555555555,80.61,0.14742675299023375,136,18,30.376666666666665,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,2.0,0,0.1111111111111111,0.0,18.0,131.0,2.0,7.277777777777778
1629,48,9,590.71,65.63444444444445,261,29.0,79.53,0.13463459227031876,182,9,65.63444444444445,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,9.0,70.0,2.0,7.777777777777778
1630,1,188,9265.32,49.28361702127659,2897,15.409574468085106,1530.5,0.16518587593304926,766,181,51.189613259668505,3.0,0.015957446808510637,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,1,0.0,0.0,8.0,76.0,2.0,0.40425531914893614
1631,0,353,10427.21,29.53883852691218,14964,42.390934844192635,2606.53,0.24997386645133265,1776,274,38.05551094890511,0.0,0.0,Age Group1,Z,Level1,Renter,Group1,4,3+,5.0,2.0,0,0.014164305949008499,0.0,16.0,158.0,2.0,0.4475920679886686
1632,38,64,2104.91,32.88921875,118518,1851.84375,287.32,0.13649989785786568,314,60,35.08183333333333,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7.0,3.0,0,0.109375,0.0,19.0,164.0,2.0,2.5625
1633,5,219,10162.78,46.40538812785388,212058,968.3013698630137,1883.04,0.18528788382706304,1579,178,57.09426966292135,11.0,0.0502283105022831,Age Group4,X,Level5,Homeowner,Group5,2,None/Unknown,1.0,1.0,1,0.0045662100456621,11.0,13.0,108.0,2.0,0.4931506849315068
1634,2,85,4616.14,54.30752941176471,4993,58.741176470588236,928.76,0.2011984038612347,891,78,59.181282051282054,2.0,0.023529411764705882,Age Group2,X,Level4,Homeowner,Group4,5+,3+,12.0,3.0,1,0.1411764705882353,0.16666666666666666,21.0,194.0,2.0,2.2823529411764705
1635,48,20,128.98,6.449,56,2.8,24.43,0.1894092107303458,40,17,7.587058823529411,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,2.0,0,0.2,0.0,16.0,138.0,2.0,6.9
1636,1,22,1197.77,54.44409090909091,613,27.863636363636363,224.13,0.18712273641851107,266,20,59.8885,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,6.0,29.0,2.0,1.3181818181818181
1637,0,66,1170.13,17.729242424242425,18276,276.90909090909093,411.91,0.3520207156469794,117,61,19.182459016393445,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,10.0,102.0,2.0,1.5454545454545454
1638,15,51,552.18,10.827058823529411,452,8.862745098039216,189.55,0.34327574341700173,204,46,12.00391304347826,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,10.0,58.0,2.0,1.1372549019607843
1639,0,110,2578.1,23.437272727272727,1409,12.809090909090909,484.65,0.1879872774523874,626,91,28.33076923076923,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,11.0,82.0,2.0,0.7454545454545455
1640,0,151,4410.1,29.205960264900664,261456,1731.4966887417218,721.39,0.1635767896419582,645,119,37.05966386554622,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,2.0,0,0.026490066225165563,0.0,10.0,135.0,2.0,0.8940397350993378
1641,4,47,577.62,12.289787234042553,40075,852.6595744680851,108.67,0.18813406737993837,169,42,13.752857142857144,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,2.0,0,0.10638297872340426,0.0,13.0,141.0,2.0,3.0
1642,6,125,2096.12,16.76896,5460,43.68,536.97,0.2561733106883194,355,117,17.915555555555553,2.0,0.016,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,1,0.0,0.0,12.0,72.0,2.0,0.576
1643,9,46,1461.4,31.769565217391307,40830,887.6086956521739,320.86,0.21955658957164362,402,39,37.47179487179488,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7.0,2.0,0,0.15217391304347827,0.0,12.0,99.0,2.0,2.152173913043478
1644,0,26,397.48,15.287692307692309,10427,401.03846153846155,63.35,0.15937908825601288,88,15,26.49866666666667,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,10.0,103.0,2.0,3.9615384615384617
1645,45,8,296.52,37.065,93,11.625,63.47,0.2140496425198975,67,7,42.36,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,10.0,57.0,2.0,7.125
1646,12,68,1553.53,22.846029411764704,410,6.029411764705882,148.82,0.09579473843440423,156,60,25.892166666666665,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,10.0,40.0,2.0,0.5882352941176471
1647,38,12,50.49,4.2075000000000005,29,2.4166666666666665,9.120000000000001,0.18062982768865124,22,12,4.2075000000000005,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.08333333333333333,0.0,11.0,65.0,2.0,5.416666666666667
1648,27,116,5250.36,45.26172413793103,539411,4650.0948275862065,1096.65,0.20887139167599938,818,95,55.26694736842105,5.0,0.04310344827586207,Age Group3,Y,Level2,Probable Renter,Group3,1,None/Unknown,0.0,0.0,1,0.0,0.0,7.0,18.0,2.0,0.15517241379310345
1649,0,48,1132.4,23.59166666666667,13586,283.0416666666667,163.36,0.14425997880607558,260,47,24.093617021276597,0.0,0.0,Age Group3,Z,Level9,Homeowner,Group2,1,None/Unknown,7.0,3.0,0,0.14583333333333334,0.0,15.0,147.0,2.0,3.0625
1650,6,106,2259.16,21.312830188679243,918,8.660377358490566,377.13,0.16693372758016256,418,95,23.780631578947368,0.0,0.0,Age Group4,X,Level6,Homeowner,Group4,3,1,0.0,0.0,0,0.0,0.0,15.0,92.0,2.0,0.8679245283018868
1651,0,65,2025.08,31.155076923076923,715,11.0,337.38,0.16660082564639422,433,61,33.19803278688524,7.0,0.1076923076923077,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,1,0.0,0.0,15.0,117.0,2.0,1.8
1652,3,39,946.0,24.256410256410255,307,7.871794871794871,139.23,0.14717758985200843,230,37,25.56756756756757,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.02564102564102564,0.0,18.0,134.0,2.0,3.4358974358974357
1653,1,541,19153.75,35.404343807763404,1065654,1969.7855822550832,4262.47,0.22253971154473667,2407,373,51.35053619302949,1.0,0.0018484288354898336,Age Group3,Z,Level1,Homeowner,Group3,1,None/Unknown,0.0,0.0,1,0.0,0.0,10.0,75.0,2.0,0.13863216266173753
1654,32,40,786.53,19.663249999999998,26057,651.425,63.42,0.08063265228281184,166,38,20.69815789473684,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10.0,3.0,0,0.25,0.0,17.0,196.0,2.0,4.9
1655,0,41,502.77,12.262682926829267,255,6.219512195121951,99.08,0.19706824193965433,179,23,21.859565217391303,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,12.0,74.0,2.0,1.8048780487804879
1656,51,10,458.22,45.822,127,12.7,47.68,0.10405482082842302,83,10,45.822,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,10.0,87.0,2.0,8.7
1657,30,50,647.9,12.958,42198,843.96,46.8,0.07223336934712146,101,27,23.996296296296297,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,7.0,40.0,2.0,0.8
1658,4,69,1778.67,25.777826086956523,736,10.666666666666666,299.05,0.16813124413185132,255,58,30.666724137931034,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,12.0,53.0,2.0,0.7681159420289855
1659,2,130,2820.61,21.697000000000003,13868,106.67692307692307,600.62,0.2129397541666519,721,119,23.702605042016806,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,9.0,93.0,2.0,0.7153846153846154
1660,7,62,2045.5,32.99193548387097,12457,200.91935483870967,550.3100000000001,0.2690344659007578,491,52,39.33653846153846,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6.0,2.0,0,0.0967741935483871,0.0,16.0,147.0,2.0,2.370967741935484
1661,2,44,1425.4,32.39545454545455,71695,1629.4318181818182,127.74,0.08961694962817454,298,43,33.14883720930233,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.022727272727272728,0.0,11.0,110.0,2.0,2.5
1662,9,83,8617.94,103.83060240963856,3588,43.2289156626506,1532.05,0.17777450295546265,1298,78,110.48641025641027,0.0,0.0,Age Group3,Y,Level9,Homeowner,Group5,2,None/Unknown,0.0,0.0,0,0.0,0.0,11.0,98.0,2.0,1.180722891566265
1663,2,196,1834.06,9.357448979591837,470438,2400.1938775510203,95.01,0.05180310349715931,243,162,11.321358024691358,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,11.0,2.0,0,0.05612244897959184,0.0,19.0,177.0,2.0,0.9030612244897959
1664,14,41,2194.31,53.51975609756097,72202,1761.0243902439024,586.01,0.26705889322839527,451,30,73.14366666666666,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,2.0,0,0.04878048780487805,0.0,11.0,63.0,2.0,1.5365853658536586
1665,4,108,1556.84,14.415185185185184,68357,632.9351851851852,508.48,0.3266103131985304,379,92,16.922173913043476,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,11.0,116.0,2.0,1.0740740740740742
1666,37,82,1078.47,13.152073170731708,4153,50.646341463414636,150.92000000000002,0.13993898763989726,162,73,14.773561643835617,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,13.0,106.0,2.0,1.2926829268292683
1667,10,42,891.1,21.21666666666667,448,10.666666666666666,321.86,0.3611940298507463,211,26,34.27307692307692,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.023809523809523808,0.0,8.0,72.0,2.0,1.7142857142857142
1668,15,94,2283.69,24.294574468085106,111714,1188.4468085106382,194.65,0.08523486112388284,490,76,30.048552631578946,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.010638297872340425,0.0,10.0,94.0,2.0,1.0
1669,8,10,297.97,29.797000000000004,125,12.5,49.04,0.1645803268785448,74,9,33.107777777777784,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,2.0,0,0.2,0.0,15.0,141.0,2.0,14.1
1670,87,19,96.48,5.077894736842105,2336,122.94736842105263,11.28,0.11691542288557213,52,17,5.675294117647059,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,10.0,44.0,2.0,2.3157894736842106
1671,1,38,1420.41,37.379210526315795,703,18.5,214.52,0.15102681620095607,422,38,37.379210526315795,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,8.0,36.0,2.0,0.9473684210526315
1672,10,75,1718.08,22.907733333333333,18565,247.53333333333333,301.54,0.17550987148444777,460,63,27.27111111111111,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,2.0,0,0.02666666666666667,0.0,10.0,107.0,2.0,1.4266666666666667
1673,18,110,4773.85,43.39863636363636,263916,2399.2363636363634,842.33,0.17644668349445417,959,91,52.45989010989011,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,1.0,0,0.01818181818181818,0.0,16.0,120.0,2.0,1.0909090909090908
